Temperature [_ C] ;Humidity [%];Soil moisture %;Reference evapotranspiration (mm/giorno);Evapotranspiration (mm/giorno);Crop Coefficient;Crop Coefficient stage;Nitrogen [mg/kg];Phosphorus [mg/kg];Potassium;Solar Radiation ghi;Wind Speed;Days of planted;pH
31.07;83.25;22,27%;4,575240323;2,098543235;0.83;Mid stage;86;101;73;325.92;2.79;100;5.58
21.54;79.71;64,86%;1,670509525;2,968649995;1.05;Mid stage;80;104;56;380.5;2.87;100;2.65
28.61;77.7;48,33%;9,588191598;7,665111749;0.93;Mid stage;65;87;105;107.19;1.91;100;3.73
18;66.2;58,73%;7,019111264;8,209617023;1.32;Mid stage;116;93;78;12.09;2.89;100;5.07
21.56;68.07;29,14%;5,224803887;3,955403757;0.81;Mid stage;72;81;55;187.74;4.04;100;5.03
28.49;79.24;41,01%;3,933265076;1,521043372;1.2;Mid stage;104;81;74;59.16;2.39;100;3.73
25.45;74.35;24,12%;3,798762127;1,380789484;0.85;Mid stage;75;65;128;139.18;3.05;100;5.41
19.61;93.69;61,57%;4,091908886;7,068836549;0.95;Mid stage;74;85;120;668.8;3.5;100;3.87
23.51;79.35;23,87%;9,753232151;3,100238268;1.07;Mid stage;90;65;112;498.12;1.98;100;5.48
23.26;75.11;43,80%;0,417085936;0,256703129;1.13;Mid stage;68;55;106;300.32;2.61;100;2.39
25.95;93.27;36,24%;2,222875772;4,788159736;0.82;Mid stage;111;92;82;728.53;1.09;100;3.56
27.35;63.21;14,88%;1,602821271;0,443811816;0.84;Mid stage;93;76;118;533.35;3.05;100;3.08
29.77;69.51;35,91%;3,814828513;5,573754916;1.32;Mid stage;86;68;47;645.47;2.31;100;6.71
24.96;72.12;57,50%;1,838210686;4,787018729;1;Mid stage;106;80;96;325.38;2.67;100;2.42
23.49;89.87;42,68%;9,054566263;3,290139667;1.17;Mid stage;72;81;82;445.84;2.73;100;3.49
20.02;86.82;29,68%;0,109860604;8,771493276;1.15;Mid stage;111;85;125;116.71;3.74;100;6.71
29.27;70.66;37,83%;3,682451599;1,872772999;1.13;Mid stage;107;50;109;310.17;1.16;100;5.51
27.99;90.54;56,91%;5,342197966;2,960095843;1.32;Mid stage;62;70;41;694.36;3.4;100;6.05
23.72;62.19;50,75%;5,333236573;1,035447368;1.19;Mid stage;108;48;114;288.19;3.18;100;4.63
25.26;77.27;18,43%;2,147160612;4,508599419;1.16;Mid stage;79;44;72;723.69;3.88;100;5.09
27.31;82.91;42,81%;2,527374956;3,612043435;0.91;Mid stage;64;64;112;609.97;2.89;100;5.45
20.31;70.93;23,52%;4,268437226;3,645406811;0.93;Mid stage;119;57;46;693.65;3.75;100;3.72
18.38;62.42;68,75%;9,092318541;3,799540895;1.44;Mid stage;74;47;49;672.06;2.51;100;6.28
22.45;69;54,84%;0,439732089;6,321830862;0.97;Mid stage;118;49;90;634.35;1.13;100;3.84
26.34;76.93;16,70%;8,158300419;4,072699241;0.95;Mid stage;95;41;87;56.73;2.47;100;5.74
24.81;71.13;26,40%;5,819202854;0,235262155;0.93;Mid stage;67;71;69;536.41;3.03;100;6.88
27.7;74.55;16,53%;0,730350476;4,443118797;1.16;Mid stage;73;65;116;728.1;3.19;100;5.74
29.48;63.26;33,47%;2,177489295;8,511743862;1.36;Mid stage;60;96;58;456.98;3.57;100;6.6
24.84;60.5;59,72%;0,436541775;4,245793553;1.32;Mid stage;99;81;67;190.42;4.05;100;4.17
19.88;90.72;15,87%;2,720908369;1,259715161;0.89;Mid stage;67;94;60;450.62;1.18;100;2.66
29.91;62.73;21,59%;1,122546986;7,412828941;0.88;Mid stage;117;45;108;199.6;2.14;100;2.14
26.05;70.25;27,51%;7,732323382;8,258135065;1.31;Mid stage;95;47;51;647.43;2.1;100;6.82
28.36;83.24;48,20%;6,265788478;3,071006643;1.2;Mid stage;62;83;120;218.16;1.73;100;5.19
27.87;89.56;68,53%;8,732636037;2,084056495;0.83;Mid stage;99;81;79;703.23;3.08;100;6.56
31.55;71.24;59,72%;4,434534365;7,253296644;1.34;Mid stage;70;42;44;372.71;1.39;100;2.16
22.13;82.82;23,65%;2,872808898;2,932659601;1.17;Mid stage;82;62;89;623.63;2.1;100;3.08
27.87;76.52;53,18%;9,472839002;4,934181744;1.02;Mid stage;89;46;87;274.59;1.03;100;3.45
23.12;61.79;44,27%;6,225180468;7,063893201;0.93;Mid stage;106;84;119;40.16;4.15;100;3.08
23.54;74.29;40,51%;5,207157781;4,296416895;1.4;Mid stage;68;60;132;578.42;3.83;100;5.66
21.23;61.04;64,69%;9,805867802;2,638661297;1.35;Mid stage;95;91;125;115.58;1.55;100;4.47
22.82;93.75;46,11%;3,832460072;7,711074439;1.17;Mid stage;116;83;126;425.87;1.83;100;2.06
31.28;86.68;19,96%;4,503835191;8,308500488;1.01;Mid stage;60;107;47;376.76;2.01;100;2.56
22.1;71.88;21,57%;2,839315916;0,645530722;0.91;Mid stage;91;55;139;500.7;2.12;100;2.9
21.44;68.22;65,47%;1,468455639;1,187523454;0.86;Mid stage;66;85;121;253.69;2.38;100;2.91
26.16;74.01;16,65%;6,284147902;3,978483092;1.32;Mid stage;97;92;45;70.17;3.45;100;5.9
21.61;71.07;20,00%;1,013555003;5,203734839;0.97;Mid stage;76;40;99;4.49;3.09;100;6.8
24.63;72.98;49,88%;7,140337375;6,984462147;1.06;Mid stage;69;91;97;168.67;4;100;5.41
29.68;92.16;25,01%;7,305826054;1,281504209;0.87;Mid stage;90;46;56;220.15;3.95;100;4.6
21.23;74.16;59,91%;9,444078223;8,123650385;1.45;Mid stage;81;86;64;16.88;2.38;100;6.4
23.97;85.95;36,13%;0,770433033;8,253991826;1.31;Mid stage;88;90;73;608.09;2.56;100;6.44
26.55;65.49;39,98%;4,141585329;7,131853473;1.42;Mid stage;93;64;122;447.94;2.94;100;4.93
25.64;78.68;19,46%;8,838542942;5,840045248;0.83;Mid stage;67;42;52;45.01;2.1;100;2.85
31.65;77.28;13,63%;1,372731109;0,331226597;0.86;Mid stage;74;81;120;495.33;2.29;100;3.8
27.53;80.69;56,04%;9,587443632;8,428814316;0.99;Mid stage;108;94;103;730.08;1.24;100;5.57
28.36;83.8;16,29%;5,605469073;8,451238711;0.81;Mid stage;114;69;49;626.04;1.81;100;6.59
31.54;90.14;49,13%;6,008577753;2,566128397;0.92;Mid stage;75;71;74;413.03;1.96;100;6.9
23.8;68.05;43,18%;1,015020487;1,654299892;1.01;Mid stage;86;84;95;632.97;1.42;100;4.93
22.98;73.35;42,07%;7,512651984;8,532776391;0.94;Mid stage;71;95;136;697.93;3.94;100;5.52
18.61;62;29,38%;8,690716478;5,376775863;1.24;Mid stage;74;50;129;622.3;2.62;100;2.09
20.58;81.85;55,85%;2,789437287;0,859457294;1.07;Mid stage;101;44;65;162.15;1.65;100;2.45
21.32;92.72;35,24%;7,821323888;7,467651539;0.96;Mid stage;116;101;98;646.93;3.93;100;2.45
20.57;73.87;20,77%;1,033400301;2,625919159;1.16;Mid stage;76;87;71;428.15;3.36;100;4.6
28.57;94.01;15,25%;2,881651403;0,059967285;0.99;Mid stage;102;105;76;9.38;1.8;100;2.53
25.5;80.93;31,87%;2,907921096;5,473829227;1.21;Mid stage;84;79;135;715.91;2.01;100;5.63
27.35;67.39;47,27%;7,787717133;3,583303005;1.14;Mid stage;62;66;116;285.99;2.65;100;4.69
29.49;78.53;24,78%;5,773399578;4,883151424;0.86;Mid stage;91;43;52;743.53;2.84;100;4.04
21.23;82.4;55,05%;3,801342748;4,755821666;1.08;Mid stage;110;98;122;109.97;2.77;100;5.74
22.56;83.32;18,31%;4,695838466;5,927577979;0.89;Mid stage;64;57;79;249.84;3.29;100;4.33
27.92;82.33;39,37%;8,154878364;1,624264663;1.01;Mid stage;103;50;114;371.53;2.94;100;5.41
23.5;66.64;43,13%;5,047832906;4,914650986;1.18;Mid stage;111;65;110;715.91;2.95;100;5.35
18.41;67.29;59,62%;5,850170908;4,010928769;1.22;Mid stage;69;71;100;648.32;3.89;100;4.82
24.09;68.45;18,84%;0,106792959;0,729313325;1.31;Mid stage;85;81;65;671.43;2;100;5.74
30.72;85.65;12,10%;9,609964807;3,537245937;1.26;Mid stage;119;104;47;126.01;3.02;100;5.77
23.73;77.48;42,96%;1,023677954;6,897651677;1.11;Mid stage;93;77;48;391.14;2.44;100;6.01
22.65;83.49;20,74%;2,985322352;7,573853762;1.33;Mid stage;87;72;88;200.62;3.38;100;6.5
31.85;87.98;45,16%;1,660337966;6,266614671;0.82;Mid stage;70;52;77;143.81;1.08;100;5.6
27.02;79.74;13,91%;0,702703108;1,525084151;1.46;Mid stage;110;80;85;21.52;3.96;100;2.69
23.12;76.49;40,46%;2,224758473;6,902307254;0.97;Mid stage;99;72;41;237.28;3.08;100;5.05
19.43;74.09;34,66%;6,455438128;8,403593652;1.29;Mid stage;90;95;107;246.67;1.08;100;4.37
29.03;78.77;21,06%;2,161015933;3,209735917;1.01;Mid stage;106;85;111;154.47;1.17;100;2.7
27.91;65.24;39,14%;0,725932851;5,538751128;1.28;Mid stage;86;64;63;96.11;3.61;100;4.55
30.91;87.53;39,68%;4,943676937;4,348820585;1.13;Mid stage;92;74;139;188.52;2.15;100;6.5
21.04;91.95;15,94%;7,004583353;3,784752251;0.98;Mid stage;77;79;127;650.88;2.19;100;6.54
19.61;88.43;51,26%;1,044539977;8,671033207;1.44;Mid stage;89;70;42;598.1;4.05;100;3.93
28.14;88.77;65,00%;6,051401312;4,032389814;0.96;Mid stage;104;94;121;165.63;3.74;100;3.13
20.85;89.03;47,58%;4,810815393;6,395664311;0.86;Mid stage;89;91;55;304.05;1.02;100;3.44
20.47;66.15;48,38%;2,815108399;3,160081653;0.84;Mid stage;116;87;54;277.57;3.19;100;5.84
22.48;94.85;55,41%;1,898937935;1,666547479;1.02;Mid stage;98;75;115;513.11;3.92;100;3.28
29.44;83;66,29%;2,585242187;6,209199008;0.9;Mid stage;100;105;57;415;4.05;100;3.67
25.55;74.73;68,98%;9,863760877;4,102826696;0.98;Mid stage;65;42;93;502.53;3.94;100;2.86
18.64;91.08;40,58%;3,602562478;5,127497497;1.49;Mid stage;93;49;72;526.7;2.4;100;5.96
24.49;80.38;66,81%;1,630854734;7,243850753;1.14;Mid stage;92;48;95;401.3;3.54;100;4.82
27.58;94.78;32,84%;5,704686871;3,187415002;1.25;Mid stage;70;100;101;253.72;2.64;100;2.45
25.54;86.32;54,20%;7,512223668;4,437747981;1.45;Mid stage;110;87;77;480.91;2.29;100;2.23
26.01;72.86;66,33%;4,519413355;4,566615111;0.82;Mid stage;101;41;44;72.47;2.36;100;4.01
21.15;85.99;12,94%;2,651532586;6,238901322;1.11;Mid stage;102;44;55;351.3;3.33;100;5.3
29.87;85.55;65,39%;3,025078256;6,190738914;1.37;Mid stage;119;109;110;643.54;2.43;100;6.07
25.86;70.95;63,33%;7,146890762;4,000461221;1.42;Mid stage;110;64;110;255.45;3.04;100;6.7
27.99;90.95;23,92%;7,844790974;5,396482402;1.39;Mid stage;114;77;97;520.68;2.28;100;3.33
31.75;64.93;35,76%;1,067343921;7,983732117;1.06;Mid stage;74;45;126;439.95;4.03;100;4.14
23.99;72.78;19,13%;7,741550826;2,367468096;0.95;Mid stage;87;91;57;142.79;2.64;100;3.15
30.33;82.27;55,34%;4,646850967;0,606644887;1.34;Mid stage;108;68;120;696.98;1.86;100;6.44
18.1;76.77;57,09%;2,708479276;5,022643853;0.98;Mid stage;71;107;107;730.57;3.48;100;4.54
18.47;83.74;63,10%;5,885680044;4,874228355;0.93;Mid stage;111;53;104;477.71;3.13;100;3.17
26.26;94.91;37,60%;7,994962442;8,428996098;0.86;Mid stage;67;77;134;666.78;3.12;100;5.02
22.36;62.73;48,54%;1,291346313;3,238207967;1.15;Mid stage;72;104;71;348.69;2.42;100;5.67
21.48;86.56;60,93%;6,673030534;6,242861698;1.45;Mid stage;92;51;71;440.29;2.41;100;6.68
21.89;88.61;17,42%;2,473499112;3,087087239;1.01;Mid stage;114;100;59;131.78;1.63;100;5.83
22.46;69.88;18,91%;4,617528049;6,515791526;1.34;Mid stage;115;99;117;120.72;1.15;100;5.43
28.21;68.93;59,43%;7,342246847;7,405357313;0.86;Mid stage;71;69;85;737.7;3.84;100;4.61
25.97;75.45;37,63%;1,104884611;8,900520005;0.92;Mid stage;119;78;134;85.07;3.73;100;5.19
29.05;73.78;58,57%;5,928733397;7,316987161;1.02;Mid stage;86;57;107;347.27;2.26;100;4.44
29.62;77.77;12,01%;3,206712676;7,146375647;0.99;Mid stage;111;49;94;189.92;1.76;100;2.87
29.8;67.41;18,67%;3,691820391;5,810573393;1.18;Mid stage;65;65;130;441.05;3.07;100;4.12
23.81;77.28;33,36%;4,771197105;5,183868094;0.85;Mid stage;102;77;109;502.35;3.53;100;5.13
23.9;88.45;35,06%;5,065672452;5,114428143;1.38;Mid stage;115;67;94;20.31;1.46;100;2.1
30.97;90.9;60,36%;4,425568218;3,653856832;1.13;Mid stage;107;94;94;524.49;1.78;100;3.61
27.26;83.34;41,57%;0,970449986;1,567983861;1.21;Mid stage;68;79;104;597.5;2.59;100;3.7
19.13;70.08;65,24%;1,758989374;5,879129146;1.04;Mid stage;81;91;116;235.22;1.34;100;2.09
25.59;90.56;36,63%;5,432019473;2,363472667;0.88;Mid stage;66;109;85;509.08;2.36;100;3.53
22.98;74.74;15,88%;4,258259044;2,093501979;0.95;Mid stage;84;81;88;338.1;2.29;100;6.66
31.82;68.11;38,56%;1,096375144;4,810533059;0.95;Mid stage;100;43;45;316.72;3.02;100;5.24
18.19;64.71;35,84%;8,468118347;4,497578741;1;Mid stage;97;100;53;101.69;3.12;100;5.11
26.57;93.66;43,87%;6,415535436;3,214366044;1.45;Mid stage;89;66;135;268.3;4.09;100;5.35
28.13;63.08;49,11%;6,030707289;3,849799139;0.97;Mid stage;73;90;115;421.3;1.56;100;2.26
22.04;78.54;15,42%;5,594559456;5,164344973;1.09;Mid stage;95;86;84;367.04;1.27;100;6.67
31.63;67.08;47,82%;7,447279547;6,936897511;1.18;Mid stage;65;69;136;220.21;2.76;100;3.15
30.03;90.39;19,67%;6,224077624;2,372488727;0.88;Mid stage;112;107;119;372.97;2.01;100;2.34
30.82;66.81;37,05%;5,679742723;2,077845284;0.94;Mid stage;113;87;72;706;1.2;100;4.39
18.27;85.78;63,76%;8,433227037;7,978092679;1.17;Mid stage;73;75;79;115.61;1.54;100;6.83
25.98;65.78;19,76%;8,615064473;6,673742521;0.85;Mid stage;97;91;91;547.91;2.05;100;3.41
22.13;92.83;24,11%;2,391430271;1,681184125;0.85;Mid stage;90;96;91;340.48;1.39;100;2.12
29.89;83.22;36,54%;2,039294887;7,546761968;1.08;Mid stage;92;54;99;336.63;3.67;100;6.54
26.86;74.53;15,50%;7,259735238;4,439617565;1.14;Mid stage;62;70;132;242.12;4.06;100;4.57
25.54;93.69;28,60%;3,645517818;7,313996464;0.91;Mid stage;112;89;72;668.36;3.67;100;6.24
19.6;78.34;16,49%;5,008022893;6,586945827;1.36;Mid stage;73;48;110;551.81;2.42;100;5.55
25.56;73.44;39,67%;4,977068204;3,261339058;1.25;Mid stage;114;99;50;74.43;3.96;100;5.27
26.85;65.69;45,26%;4,658098964;5,419806485;1.39;Mid stage;119;60;131;572.41;2.6;100;3.24
31.38;85.24;55,46%;1,036092018;5,399760008;1.07;Mid stage;90;93;124;162.4;1.42;100;4.62
26.19;80.87;65,55%;7,567477872;8,281411034;1.38;Mid stage;60;54;132;242.18;4.03;100;4.85
31.54;67.8;37,38%;0,901526642;8,745420896;0.82;Mid stage;69;68;116;202.77;3.51;100;5.39
31.46;68.75;48,41%;0,690649661;7,557486327;0.82;Mid stage;78;80;85;720.53;1.16;100;5.52
27.1;67.71;15,48%;6,440341429;3,548702949;0.86;Mid stage;107;75;112;159.85;4.1;100;2.88
25.08;77.35;39,57%;1,067969595;1,273960075;1.13;Mid stage;76;43;42;167.63;2.98;100;6.26
24.52;61.66;62,46%;5,391955522;2,582347682;1.19;Mid stage;103;77;132;318.85;3.96;100;3.81
30.47;70.12;46,35%;8,695418573;1,576743966;1.44;Mid stage;101;94;85;274.56;4.12;100;5.64
18.4;85.78;33,76%;2,553206463;8,120927414;1.39;Mid stage;75;75;80;414.65;3.31;100;6.09
19.59;81.74;17,18%;1,130552869;2,361391609;1.11;Mid stage;81;86;84;212.56;2.71;100;3.56
19.43;88.65;40,92%;2,002783643;4,008273465;1.21;Mid stage;81;73;57;554.48;3.73;100;3.28
28.6;86.07;65,29%;3,771922244;6,420078552;1.05;Mid stage;114;46;114;155.68;4.11;100;6.93
22.76;60.74;16,29%;5,072904582;8,576305029;1.17;Mid stage;103;76;46;330.25;2.64;100;3.75
26.93;79.93;42,79%;9,784363542;1,701246714;0.86;Mid stage;87;69;42;483.66;1.84;100;5
26.45;75.34;36,73%;6,522954588;8,244584122;1.16;Mid stage;106;59;128;209.44;4.12;100;5.8
23.4;72.65;56,05%;7,072284919;3,568816975;1;Mid stage;85;107;70;132.55;3.88;100;4.25
25.44;94.73;20,77%;4,240590024;6,629660851;0.97;Mid stage;64;92;68;193.09;1.37;100;3.27
27.03;82.99;21,93%;7,369123125;0,743060264;1.03;Mid stage;84;74;102;216.03;3.34;100;4.73
31.17;68.79;53,53%;4,451234244;1,824731133;1.06;Mid stage;68;106;131;570.68;2.39;100;4.86
26.06;78.65;51,44%;6,692679575;2,997984266;1.25;Mid stage;113;57;126;588.66;3.12;100;5.96
26.6;63.33;42,03%;5,898551953;8,104478695;1.38;Mid stage;83;88;52;84.09;2.36;100;5.65
18.95;86.08;12,26%;3,393892897;0,332290436;0.93;Mid stage;87;95;108;595.3;3.27;100;3.25
31.33;72.17;61,63%;9,287912485;2,931508923;0.95;Mid stage;100;81;59;474.64;1.56;100;4.97
25.39;65.91;69,27%;1,357417093;5,002121394;1.22;Mid stage;97;94;129;251.16;2.98;100;4.88
29.22;65.68;50,71%;6,328213048;6,319422438;1.31;Mid stage;88;62;90;682.82;2.14;100;3.7
18.7;60.53;66,13%;8,134945939;4,040089623;1.12;Mid stage;102;73;63;400.27;2.55;100;4.63
23.89;87.23;55,95%;4,989080698;2,185803325;1.29;Mid stage;107;57;137;600.8;4.17;100;4.73
21.6;85.5;51,68%;9,890679704;6,644331007;1.12;Mid stage;90;47;82;483.25;3.34;100;5.23
21.74;76.98;32,37%;6,413203423;1,821423139;1.43;Mid stage;93;86;85;312.18;1.31;100;2.11
29.08;70.71;16,62%;1,074352592;5,864212456;1.31;Mid stage;73;76;54;34.48;1.45;100;5.15
26.73;73.71;13,87%;3,173810243;8,017698223;1.13;Mid stage;111;108;131;641.6;2.12;100;2.38
24.16;90.94;38,13%;7,152548634;3,687968483;1.06;Mid stage;100;67;124;111.1;1.11;100;4.04
18.15;64.25;38,65%;0,102829563;2,874661103;1.08;Mid stage;82;60;56;331.76;1.7;100;2.73
31.51;61.03;34,40%;3,849952737;8,391289742;1.36;Mid stage;77;46;77;187.2;3.09;100;6.44
31.47;67.55;13,74%;5,874050218;2,640760834;1.01;Mid stage;102;86;67;303.32;1.34;100;4.78
21.05;78.22;23,56%;9,320491398;0,655947069;0.9;Mid stage;63;63;127;121.36;3.05;100;5.37
18.58;60.27;19,92%;3,651368188;3,088236277;0.83;Mid stage;99;97;64;474;3.06;100;2.97
25.42;63.65;12,74%;1,083993739;7,576118567;0.96;Mid stage;80;79;47;717.95;2.46;100;6.11
31.32;84.43;47,91%;1,089257845;5,872039121;1.4;Mid stage;62;55;59;199.75;3.18;100;5.64
30.75;75.68;17,74%;4,473287117;2,644220173;1.49;Mid stage;91;52;135;584.85;2.02;100;5.46
26.19;93.2;20,61%;0,121313022;0,123751707;0.92;Mid stage;75;66;90;14.41;3.93;100;5.42
22.25;91.88;17,75%;8,098941867;1,478637307;1.27;Mid stage;69;45;107;730.72;3.66;100;2.18
22.62;69.68;56,35%;3,582403859;7,001486832;0.92;Mid stage;78;109;86;682.93;3.72;100;6.05
30.57;73.22;63,24%;1,861339473;9,206857352;1.02;Mid stage;96;96;78;738.53;3.98;100;3.02
24.88;92.14;18,89%;1,312210775;1,320570319;1.26;Mid stage;83;53;98;264.77;2.37;100;3.96
19.84;80.27;47,71%;7,676334028;5,325724826;1.07;Mid stage;77;93;89;575.77;1.08;100;3.95
21.48;72.94;47,94%;1,092595174;1,147284886;1.25;Mid stage;79;104;108;51.64;2.87;100;6.86
21.88;88.01;28,32%;4,317142358;4,901371385;0.97;Mid stage;63;58;104;408.67;2.2;100;3.81
19.73;92.36;46,13%;8,403487305;1,754322459;1.39;Mid stage;97;99;138;9.34;4.01;100;3.6
24.48;83.57;37,13%;7,200101117;2,631633825;1.17;Mid stage;69;68;75;367.28;1.38;100;3.98
30.82;68.08;18,24%;4,636366988;3,618464622;1.11;Mid stage;63;45;90;733.11;2.16;100;6.03
27.36;88.67;67,58%;5,477840072;6,253501733;1.46;Mid stage;114;85;119;64.38;3.13;100;3.63
19.01;74.72;51,36%;4,509624209;6,824496643;1.05;Mid stage;66;86;114;165.07;2.03;100;5.12
18.08;84.43;67,33%;3,316298666;5,648218351;1.39;Mid stage;76;100;128;508.81;1.06;100;4.29
21.87;77.02;20,76%;1,047513567;4,692231126;0.85;Mid stage;100;65;104;311.18;3.39;105;4.26
23.08;92.93;58,06%;4,509176406;5,902540651;1.15;Mid stage;103;69;132;262.75;3.55;105;2.19
28.87;62.39;36,40%;6,375849659;4,105409974;1.42;Mid stage;83;54;79;304.66;2.67;105;4.9
31.54;65.45;65,92%;1,034867633;9,645944859;1.49;Mid stage;90;107;86;48.81;3.98;105;4.79
23.43;66.81;51,85%;6,340510517;7,486656969;1.35;Mid stage;96;89;71;364.39;2.98;105;2.75
27.61;67.74;20,54%;1,903894917;2,640113349;0.91;Mid stage;86;107;80;194.14;3.09;105;5.34
31.93;68.24;13,88%;1,046823323;3,639042563;1.25;Mid stage;85;79;55;134.52;1.85;105;6.27
28.44;65.35;19,29%;2,075459176;5,342588534;1.06;Mid stage;95;80;110;368.74;1.58;105;3.38
26.91;84.25;53,34%;1,418326117;3,805315736;0.99;Mid stage;104;81;91;366.54;4.02;105;6.48
19.09;67.64;12,61%;3,993341301;5,807355621;0.81;Mid stage;93;68;104;431.19;1.86;105;4
22.53;68.24;39,74%;4,789010688;4,477185263;1.33;Mid stage;108;50;90;443.93;3.36;105;5.48
30.79;66.91;44,08%;1,075132384;7,411158886;1.2;Mid stage;92;105;123;633.17;2.08;105;5.79
20.81;73.95;59,11%;6,099063497;0,358384932;0.82;Mid stage;64;58;79;718.57;1.98;105;2.61
29.81;93.55;37,90%;8,866188211;8,544102395;1.16;Mid stage;93;100;115;102.84;2.06;105;3.98
27.75;72.84;12,32%;8,461131204;0,745328895;1.29;Mid stage;74;43;124;290.3;1;105;3.62
23.13;70.42;24,69%;4,430466459;7,086297111;1.27;Mid stage;84;93;99;310.96;1.49;105;6.16
25.41;62.4;14,76%;8,303951105;1,389263415;1.22;Mid stage;109;45;122;652.14;3.16;105;2.4
25.6;72.34;68,90%;1,325846216;0,217170416;0.87;Mid stage;67;102;60;441.02;2.19;105;4.45
28;68.13;49,03%;1,091996281;3,153494493;0.95;Mid stage;105;98;92;180.86;1.23;105;4.59
25.23;86.7;12,11%;9,460798442;1,632966104;1.43;Mid stage;110;102;128;544.96;2.93;105;5.2
19.86;63.91;14,24%;3,809443681;6,818508133;0.83;Mid stage;96;91;75;538.94;3.1;105;3.39
28.83;65.03;25,08%;9,162255315;2,423493382;1.37;Mid stage;61;85;49;415.97;1.86;105;3.84
23.69;69.75;57,17%;9,899542571;3,718714709;1.02;Mid stage;95;60;64;225;2.23;105;4.37
31.48;70.08;35,14%;1,015811209;3,501489582;1.03;Mid stage;76;99;110;438.39;3.68;105;6.18
21.97;89.62;41,31%;9,628513855;1,582480463;1.18;Mid stage;94;73;60;31.52;2.92;105;6.06
21.68;87.69;62,61%;2,056556702;8,291825898;1.2;Mid stage;108;78;70;555.34;2.87;105;6.66
22.67;80.25;63,69%;8,730180859;4,491921494;1.08;Mid stage;116;66;71;746.85;3.74;105;5.38
26.01;70.1;36,82%;6,214303817;9,390815519;1.21;Mid stage;66;86;48;289.61;2.82;105;5.7
30.53;71.16;56,09%;8,873732238;0,079798349;1.5;Mid stage;68;40;119;108.35;3.25;105;5.23
20.47;80.73;25,58%;6,350226593;1,679244203;1.05;Mid stage;105;108;91;96.92;3.82;105;3.86
21.92;85.9;22,16%;8,086949443;4,460186256;1.18;Mid stage;114;61;98;262.37;3.27;105;6.43
26.14;73.44;68,63%;6,051264123;7,587387453;1.1;Mid stage;90;86;97;329.13;4.12;105;2.2
24.36;77.83;49,02%;6,576733733;8,892188912;1.3;Mid stage;69;54;130;617.77;3.9;105;6.63
24.26;91.08;50,12%;0,004168649;0,011471521;1;Mid stage;69;53;61;332.31;1.24;105;6.22
29.49;82.74;62,92%;3,556990167;6,288420641;1.35;Mid stage;105;73;42;487.24;3.54;105;6.48
30.93;78.74;13,57%;8,935315337;7,028248708;1.35;Mid stage;74;50;119;78.89;3.95;105;6.19
24.74;62.49;28,58%;3,208709477;5,230318607;1.42;Mid stage;108;92;40;195.88;1.43;105;5.55
27.62;66.16;53,71%;8,881284702;6,942144289;1.12;Mid stage;66;91;69;244.08;2.12;105;3.05
29.21;67.03;38,37%;7,741510313;3,044293733;0.86;Mid stage;70;85;61;457.04;2.9;105;6.9
25.26;81.81;66,69%;6,218774835;0,546531711;1.29;Mid stage;71;72;84;389.83;4.16;105;2.89
22.12;63.78;38,13%;0,116352067;2,918657973;1.5;Mid stage;114;61;85;52.43;1.07;105;3.13
26.93;61.01;19,37%;7,358060209;2,802603998;1.4;Mid stage;94;51;108;152.64;2.6;105;5.61
26.19;72.61;64,62%;4,229956566;2,998757986;0.93;Mid stage;104;60;48;548.47;1.88;105;5.2
30.62;85.16;12,30%;1,017851833;5,840883604;1.07;Mid stage;65;79;135;407.97;2.59;105;4.32
18.73;84.26;56,01%;2,496633833;5,565122878;1.45;Mid stage;107;62;74;10.52;3.64;105;5.44
30.74;87.74;12,48%;0,465042582;8,216138455;1.03;Mid stage;84;56;85;495.18;1.08;105;5.13
25.48;84.37;38,87%;7,062148876;0,737636828;1.08;Mid stage;82;40;92;599.6;3.84;105;5.92
18.22;81.46;23,92%;5,468753433;5,231563263;1.39;Mid stage;86;87;123;399.6;2.32;105;4.41
22.83;77.02;67,20%;2,858045346;5,548532033;0.91;Mid stage;110;96;121;490.17;2.71;105;3.42
28.14;67.3;35,01%;7,651198687;4,977420724;1.01;Mid stage;60;97;94;192.85;2.95;105;6.43
24.84;79.9;13,80%;1,010330034;6,102245599;0.87;Mid stage;118;97;57;102.08;1.34;105;4.93
31.72;82.28;57,05%;6,600640337;3,826066805;1.05;Mid stage;95;76;101;125.32;2.75;105;4.36
23.92;64.33;30,36%;6,388735388;8,685349728;0.81;Mid stage;103;71;75;571.76;2.72;105;6.28
22.57;79.78;49,09%;9,189927676;1,210429662;1.14;Mid stage;62;80;64;670.45;3.68;105;4.77
29.5;63.42;35,50%;9,162894056;1,387449931;1.48;Mid stage;111;46;73;695.21;1.28;105;5.18
25.67;79.15;37,43%;0,206245424;1,688972663;1.47;Mid stage;61;62;43;197.44;2.61;105;3.83
27.55;65.56;27,30%;4,651067627;1,336558886;1.13;Mid stage;118;75;116;55.62;1.19;105;4.6
29.28;64.17;57,72%;9,013774904;5,325866181;1.3;Mid stage;67;57;128;418.87;3.79;105;4.93
27.4;63.96;38,90%;8,085825296;1,771800031;1.09;Mid stage;78;43;76;260.75;2.86;105;3.17
23.91;91.89;14,30%;0,092898245;0,926773676;1.31;Mid stage;104;81;81;520.29;1.6;105;5.76
