Temperature [_ C] ;Humidity [%];Soil moisture %;Reference evapotranspiration (mm/giorno);Evapotranspiration (mm/giorno);Crop Coefficient;Crop Coefficient stage;Nitrogen [mg/kg];Phosphorus [mg/kg];Potassium;Solar Radiation ghi;Wind Speed;Days of planted;pH
31.41;82.14;64,53%;1,044795477;0,119700938;0.84;Mid stage;69;101;82;458.7;1.88;90;5.83
31.52;66.16;24,50%;9,028168401;7,952534878;0.94;Mid stage;87;106;125;204.13;1.03;90;6.56
26.68;87.64;55,77%;3,445753969;8,264338197;1.21;Mid stage;86;85;104;510.01;1.64;90;5.55
26.64;90.84;38,48%;8,273884976;6,710612558;1.13;Mid stage;75;82;120;115.73;2;90;5.36
31.8;71.15;16,12%;6,245201172;8,235090917;1.26;Mid stage;95;62;81;172.26;2.16;90;3.54
30.42;82.85;58,11%;2,445958553;5,809623691;1.02;Mid stage;73;67;79;652.04;4.07;90;5.58
28.71;90.67;58,87%;0,148691473;5,108587345;0.83;Mid stage;70;51;135;700.57;1.1;90;6.08
22.39;60.54;53,88%;2,749199813;6,481494012;1.08;Mid stage;71;94;128;636.4;3.98;90;3.55
23.12;89.95;69,80%;6,922606632;2,002029365;0.97;Mid stage;95;69;67;126.28;2.96;90;2.95
20.82;80.02;69,54%;1,050297678;2,723985375;1.04;Mid stage;74;77;117;39.22;2.64;90;4.92
24.82;74.49;22,41%;8,547859499;7,503320677;1.46;Mid stage;110;92;68;156.08;2.2;90;2.16
31.87;78.29;58,13%;9,939034967;8,235590785;1.46;Mid stage;60;72;98;312.17;2.78;90;6.62
30.77;88.84;50,27%;2,142922246;5,290178287;1.02;Mid stage;69;86;137;711.81;1.98;90;4.39
19.66;85.27;54,14%;1,006133727;7,970452541;1;Mid stage;110;99;105;638.85;3.35;90;2.86
18.35;77.54;69,47%;9,406549493;7,473139474;0.93;Mid stage;105;46;62;611.24;1.35;90;6.31
30.58;77.07;60,52%;1,038661382;1,538448262;1.45;Mid stage;61;65;117;225.73;1.8;90;4.51
25.52;91.47;34,71%;1,561960038;9,404356114;0.96;Mid stage;64;71;54;150.85;1.51;90;3.68
20.8;68.13;66,37%;3,983213555;9,677568959;1.09;Mid stage;85;53;129;240.22;3.36;90;2.15
27.43;63.35;62,76%;3,807654141;7,223735606;1.29;Mid stage;87;91;72;536.86;4.1;90;5.31
27.02;83.75;52,96%;3,635128656;5,634644398;1.32;Mid stage;113;64;110;683.51;2.49;90;4.06
19.71;84.58;66,34%;8,105403945;2,020977695;1.49;Mid stage;113;98;57;21.26;3.91;90;5.8
21.63;79.89;38,81%;9,235797106;3,882691274;0.9;Mid stage;96;62;79;335.56;1.1;90;4.31
18.84;69.19;53,37%;6,279502438;5,194843358;1.08;Mid stage;79;68;44;298.73;3.06;90;3.97
20.94;70.36;12,24%;6,011364784;6,290000175;1.2;Mid stage;73;92;66;626.09;2.38;90;5.72
19.85;81.6;44,98%;2,881774332;3,233702086;1.37;Mid stage;84;65;134;642.37;3.45;90;2.55
20.71;69.55;53,97%;9,937542582;3,243141754;1.04;Mid stage;109;60;48;545.66;3.53;90;6.72
27.6;77.49;34,22%;6,216902962;3,532182722;1.43;Mid stage;107;107;54;441.06;2.6;90;4.01
18.69;71.62;62,34%;4,530321641;0,147145073;1.47;Mid stage;80;53;96;82.77;3.6;90;3.04
19.43;77.87;40,13%;6,158897024;3,872454219;1.48;Mid stage;60;40;130;272.61;3.37;90;5.62
19.88;68.03;28,39%;1,158089005;5,585362337;0.89;Mid stage;92;58;57;212.73;3.05;90;5.05
22.43;66.93;43,87%;1,234662907;4,146104991;0.92;Mid stage;100;81;124;309.7;2.66;90;4.22
22.18;85.69;64,52%;1,020086535;0,255386694;1.02;Mid stage;90;40;68;585.99;3.23;90;2.27
21.57;73.5;51,58%;2,411927568;4,041313398;1.09;Mid stage;94;73;83;465.53;2.6;90;5.02
28.51;68.14;67,11%;2,980389786;8,631843812;1.5;Mid stage;97;70;43;669.74;2.54;90;4.77
31.97;90.04;37,96%;6,134092194;3,480158511;1.34;Mid stage;96;43;104;255.65;4.11;90;6.44
25.48;74.06;50,19%;0,536061304;5,564550668;1.25;Mid stage;101;75;52;135.08;1.26;94;3.93
31.22;64.06;48,45%;6,117503851;0,838095677;1.3;Mid stage;106;66;123;589.84;2.12;94;4.92
23.55;84.78;25,87%;4,026066194;4,489615158;1.05;Mid stage;96;84;102;149.45;2.62;94;4.45
19.49;69.8;55,19%;4,463315771;2,217509263;1.25;Mid stage;94;86;95;479.78;4.11;94;5.9
23.72;79.78;15,94%;0,186509962;4,008591923;0.83;Mid stage;76;43;103;690.71;2.35;94;2.84
22.15;81.83;45,36%;5,472218128;1,942541013;0.99;Mid stage;96;99;98;467.86;2.69;94;5.71
24.91;93.69;22,33%;0,465828774;8,173119983;1.49;Mid stage;115;104;124;631.54;4.07;94;5.41
27.2;66.69;22,92%;1,034152037;8,377706476;1.19;Mid stage;65;41;49;430.29;1.25;94;4.92
24.45;69.95;68,83%;1,436361669;4,807879282;1.33;Mid stage;85;47;80;561.71;1.94;94;3.78
31.09;92.63;34,30%;0,677698733;6,729240285;1.23;Mid stage;116;71;89;439.84;2.03;94;5.25
30.39;85.14;42,14%;1,063212127;3,958507502;1.33;Mid stage;109;107;107;404.7;2.29;94;4.49
27.83;75.73;50,58%;1,086599897;7,431964184;1.15;Mid stage;61;94;135;633.91;4.11;94;6.49
24.86;85.72;40,90%;7,935092633;5,316359205;1.5;Mid stage;82;48;53;85.88;1.14;94;2.64
19.84;74.47;54,10%;9,522021233;2,819418149;1.45;Mid stage;83;40;127;129.52;2.43;94;6.44
23.56;74.35;13,51%;3,661240468;2,395590299;1.4;Mid stage;72;63;58;140.68;3.91;94;2.44
27.86;65.47;51,25%;6,267304071;7,922625119;0.85;Mid stage;68;64;100;294.14;2.07;94;2.28
21.99;78.27;30,82%;9,950351784;5,355861996;0.81;Mid stage;117;77;111;572.12;2.06;94;4.97
19.46;69.19;63,00%;3,714252566;2,689653523;1.06;Mid stage;96;84;84;423.36;1.8;94;4.11
30.71;82.18;20,32%;2,744657619;1,041325384;1.18;Mid stage;82;54;88;354.11;4.19;94;6.65
27.93;73.95;13,78%;7,542194626;4,999219147;1.02;Mid stage;102;101;83;408.5;2.38;94;2.02
26.61;89.88;15,54%;6,220086704;0,631424994;1.28;Mid stage;109;71;126;598.79;2.65;94;5.12
29.09;87;42,29%;5,320686676;5,593645029;0.94;Mid stage;88;49;95;296.03;3.64;94;4.6
29.7;65.18;24,48%;0,609676579;1,587148199;1.09;Mid stage;66;54;83;201.04;4.1;94;5.48
24.77;80.69;55,68%;1,024448838;8,014174452;1.31;Mid stage;74;71;92;718.94;4.18;94;6.09
30.34;84.98;15,22%;1,013313287;3,921817936;1.06;Mid stage;107;69;93;588.19;2.49;94;2.28
30.83;78.01;25,62%;8,245780966;6,591264484;1.49;Mid stage;111;90;62;634.15;3.06;94;6.28
21.8;63.99;60,15%;6,395531074;6,403890671;1.16;Mid stage;88;53;106;583.39;1.45;94;6.09
26.51;77.61;14,65%;4,403672445;4,256475766;1.36;Mid stage;113;59;94;35.13;1.69;94;5.51
25.37;75.15;57,68%;5,903454803;3,474809079;1.19;Mid stage;73;88;109;623.54;2.49;94;2.29
25.53;71.4;18,48%;7,149104687;4,972695166;1.27;Mid stage;94;70;119;547.86;1.56;94;5.03
31.13;80.39;60,88%;3,025400301;0,294762358;1.25;Mid stage;113;55;47;575.81;3.1;94;5.25
22.27;71.37;57,47%;8,375046739;0,215245444;0.83;Mid stage;66;80;137;694.83;2.41;94;6.13
31.77;68.24;24,69%;0,101265094;8,169973985;1.35;Mid stage;90;51;130;76.42;2.77;94;3.36
30.63;85.76;35,31%;9,777758981;7,243096394;0.96;Mid stage;70;104;62;305.03;1.72;94;6.72
24.42;67.47;38,56%;8,311217813;0,300327723;1.01;Mid stage;60;104;74;702.24;2.55;94;6.64
29.44;88.19;34,84%;0,577377786;2,619978665;0.89;Mid stage;116;79;132;98.76;1.14;94;3.97
28.77;94.27;24,24%;5,342265906;6,804669029;1.14;Mid stage;67;98;44;396.06;1.91;94;3.85
27.49;75.44;25,12%;8,197535019;6,952638041;1.11;Mid stage;62;87;95;232.31;1.45;94;6.08
22.48;88.43;52,06%;8,502303975;6,470680438;1.01;Mid stage;86;45;113;746.29;2.77;94;3.31
20.75;65.89;20,79%;1,431921949;7,662231032;1.49;Mid stage;76;108;120;14.26;2.5;94;2.26
27.4;87.91;28,36%;0,425728019;4,028700415;1.44;Mid stage;97;80;100;690.14;3.22;94;3.22
29.8;93.69;15,66%;5,258385464;8,797711406;0.87;Mid stage;62;66;66;323.98;4.05;94;6.08
18.23;78.1;24,65%;0,953125683;5,590214138;1.32;Mid stage;105;58;77;463.78;3.41;94;6.45
27;68.95;14,19%;0,237291984;2,893858648;1.04;Mid stage;91;49;85;667.9;4.15;94;5.14
24.2;65.63;52,50%;1,587908639;8,362477188;1.26;Mid stage;112;97;108;309.5;3.51;94;3.32
30.57;92.08;35,46%;1,026545314;7,236122482;1.41;Mid stage;63;41;51;664.2;2.41;94;3.53
22.5;71.36;33,91%;9,803324622;0,151982708;1.31;Mid stage;97;95;101;498.72;1.81;94;2.56
24.64;77.4;40,17%;2,962730287;6,964557038;0.81;Mid stage;61;86;58;168.78;1.27;94;2.75
25.21;75.17;27,16%;9,244732044;2,286825454;1.42;Mid stage;107;99;136;97.3;3.85;94;4.56
19.97;75.23;32,90%;8,329541391;2,595555128;1.22;Mid stage;97;83;127;455.78;2.77;94;6.11
27.98;86.78;46,28%;1,094934755;8,854633435;1.4;Mid stage;118;96;56;569.22;3.5;94;4.16
29.63;92.73;25,02%;0,180548433;1,043353358;1.46;Mid stage;73;92;53;81.41;2.61;94;3.93
18.81;82.29;38,79%;9,872355912;6,704019788;1.34;Mid stage;65;109;43;297.37;1.33;94;3.92
22.08;93.5;45,35%;6,362140893;0,670771195;1.15;Mid stage;78;67;52;470.46;2.18;94;2.54
18.53;66.67;20,01%;7,406980465;1,892593108;0.9;Mid stage;107;69;89;96.79;1.1;94;4.81
31.39;79.74;29,80%;7,364044276;7,942158492;1.35;Mid stage;93;82;111;703.28;3.65;94;6.34
27.34;83.99;44,03%;0,100734765;8,110482549;1.16;Mid stage;83;65;132;352.47;3.33;94;3.92
31.5;85.02;35,27%;2,514352007;6,454598532;1.44;Mid stage;112;93;66;399.76;4.16;94;6.26
25.44;86.45;53,53%;1,896240128;1,306435363;1.46;Mid stage;94;77;131;122.49;1.13;94;4.51
29.23;71.66;25,42%;5,653490268;6,400829189;0.86;Mid stage;102;60;48;363.26;3.52;94;3.44
23.24;90.88;39,30%;1,047876345;5,570768637;1.28;Mid stage;61;95;69;245.68;2.93;94;4.43
22.95;64.61;59,62%;3,074737554;3,416559849;1.25;Mid stage;110;105;97;14.98;1.96;94;6.38
23.3;69.75;20,28%;8,765347852;5,854068385;1.15;Mid stage;107;54;99;429.24;1.68;94;2.88
27.21;76.4;63,91%;3,526164255;6,000896197;0.97;Mid stage;90;70;88;225.92;2.1;94;3.57
23.03;80.72;37,94%;2,813788927;5,513984814;1.01;Mid stage;80;108;55;459.36;3.58;94;5.83
30.61;70.33;39,83%;7,528321718;1,822058836;1.22;Mid stage;84;96;137;674.58;3.96;94;2.6
31.77;91.77;48,88%;8,487751875;2,777943327;1.45;Mid stage;75;61;46;269.79;2.21;94;6.82
18.43;75.81;43,43%;1,535662604;7,871547977;1.46;Mid stage;60;109;111;567.24;2.79;94;5.38
20.71;63.51;59,75%;6,423773428;7,521292311;1.29;Mid stage;79;101;111;609.99;3.49;94;2.58
19.57;88.67;22,83%;5,844626386;3,035168816;0.8;Mid stage;64;90;76;85.96;2.9;94;6.54
18.59;93.79;19,53%;4,285190217;0,889618319;0.93;Mid stage;68;72;60;617.2;3.46;94;5.09
21.19;72.12;27,28%;8,640641855;8,522734023;0.82;Mid stage;62;90;80;176.19;3.32;94;6.62
24.26;79.41;69,87%;3,921568815;6,413140302;0.88;Mid stage;87;105;88;642.1;1.83;94;6.29
29.72;80.41;17,73%;5,988868752;0,186118309;1.04;Mid stage;61;73;124;436.76;1.75;94;6.8
21.11;88.06;42,77%;4,712161889;2,090449159;0.97;Mid stage;95;102;73;67.89;1.54;94;5.62
24.92;65.31;56,86%;4,934088183;4,299223777;1.3;Mid stage;88;65;75;162.23;2.73;94;2.74
31.01;89.44;60,29%;5,346936895;6,827965296;0.85;Mid stage;104;101;126;88.42;2.14;94;4.74
27.34;85.26;67,53%;1,726429655;8,083664743;1.41;Mid stage;99;61;98;572.42;2.52;94;2.84
29.17;61.22;69,72%;8,840013138;3,679930996;0.9;Mid stage;76;94;53;576.7;4.19;94;2.34
25.71;79.84;44,03%;3,203610516;3,219797375;1.12;Mid stage;99;81;86;96.48;3.83;94;2.22
31.73;60.98;25,97%;5,684090832;4,085565282;1.49;Mid stage;113;74;107;677.94;1.4;94;4.15
26.24;77.38;42,15%;3,011020392;8,307111643;0.82;Mid stage;102;59;114;436.41;2.52;94;4.73
18.64;80.98;54,69%;9,453524029;8,199504721;1.44;Mid stage;109;86;72;310.32;2.43;94;4.26
20.77;82.22;39,65%;9,150240483;2,315731644;1.43;Mid stage;65;67;40;591.81;2.73;94;6.99
23.67;92.44;27,79%;1,045731146;4,946136748;1.22;Mid stage;61;52;48;398.15;2.55;94;6.31
26.42;70.4;59,68%;4,013262616;3,899688393;1.37;Mid stage;102;76;102;668.94;2.78;94;3.42
28.81;89.56;60,09%;0,975762048;4,228065981;0.96;Mid stage;89;109;75;503.71;1.49;94;2.68
23.78;75.83;43,94%;9,448843345;4,725935676;1.13;Mid stage;75;75;106;606.19;3.04;94;6.46
27.94;83.34;46,89%;0,631610935;6,910320888;1.46;Mid stage;110;45;50;375.82;2.81;94;3.41
29.06;88.28;41,79%;1,631843158;6,957760619;1.18;Mid stage;89;70;88;550.65;2.23;94;3.02
22.44;85.34;57,36%;7,748592428;6,608236082;1.49;Mid stage;86;105;71;34.31;2.52;94;2.91
31.71;87.84;63,45%;1,039321857;1,838667996;1.2;Mid stage;94;43;85;43.01;1.81;94;2.51
27.1;82.26;12,12%;9,014162886;6,681440488;1;Mid stage;112;90;123;148.14;2.63;94;2.15
30.33;88.03;68,47%;8,510763563;1,529740386;1.17;Mid stage;110;94;102;504;1.21;94;4.07
25.78;91.82;31,96%;2,575328934;9,913529212;1.03;Mid stage;81;73;123;322.49;1.93;94;6.43
28.38;91.65;35,15%;5,072388682;6,804520266;1;Mid stage;80;83;139;53.23;4.08;94;6.86
28.79;71.48;33,33%;0,100439659;0,184905005;1.25;Mid stage;115;57;46;311.21;1.74;94;6.86
30.72;94.02;60,97%;7,948767111;3,924600528;1.45;Mid stage;86;92;96;535.22;1.61;94;2.88
20.1;62.02;54,73%;1,099324756;0,842575612;0.97;Mid stage;97;69;123;501.76;3.53;94;2.2
25.82;81.57;22,38%;6,904011617;4,849982427;1.06;Mid stage;84;100;99;169.96;3.15;94;2.73
24;77.33;35,67%;9,705707504;3,681896293;0.93;Mid stage;89;82;100;482.06;2.37;94;5.99
30.92;68.07;12,16%;8,934155179;0,246544982;0.88;Mid stage;109;106;121;382.16;2.45;94;2.92
19.47;78.73;58,58%;5,929311925;8,550740771;1.07;Mid stage;112;53;102;725.17;3.74;94;2.95
31.76;62.31;25,70%;1,004051493;0,280064702;1.44;Mid stage;90;87;66;712.94;3.78;94;4.48
30.26;79.38;16,82%;1,447855127;6,030355177;1.13;Mid stage;76;54;42;86.68;3.34;94;6.13
19.03;89.91;50,33%;8,972146229;8,674361681;1.12;Mid stage;72;107;128;665.4;4.05;94;2.84
24.87;64.93;24,71%;4,069419056;0,628489812;1.47;Mid stage;103;83;129;96.81;3.51;94;3.57
28.05;71.39;43,84%;6,633024231;0,618961087;1.48;Mid stage;71;55;80;24.89;3.5;94;5.3
28.33;82.09;21,35%;3,215910787;7,052671418;1.16;Mid stage;78;57;124;205.02;1.92;94;2.75
30.69;72.58;57,83%;0,980790629;5,852939617;1.28;Mid stage;98;45;114;487.8;4.11;94;5.26
29.2;74.53;68,95%;1,007680011;3,688304177;1.24;Mid stage;94;79;91;511.43;4.03;94;5.7
22.35;71.85;18,24%;1,051320169;2,113566445;1.06;Mid stage;79;88;58;335.94;3.46;94;6.5
24.98;76.89;60,80%;1,021571794;8,610507962;1.41;Mid stage;69;105;101;123.82;2.84;94;5.72
27.83;73.06;40,41%;6,208547095;5,815120149;1.16;Mid stage;92;57;111;707.83;1.99;94;3.68
19.94;65.05;14,98%;6,624660081;7,268695979;1.26;Mid stage;72;45;44;335.57;1.13;94;4.7
20.72;66.96;42,24%;1,058510214;3,390128274;1.1;Mid stage;103;82;73;337.32;3.01;94;5.46
24.73;62.77;39,95%;0,410525415;3,803169658;0.83;Mid stage;78;62;47;607.85;2.02;94;3.32
22.18;76.37;63,70%;0,694289845;0,077168744;1.04;Mid stage;63;87;81;148.4;2.2;94;3.61
30.08;89.59;31,74%;0,484250392;1,994663086;1.01;Mid stage;103;55;42;345.46;3.62;94;6.51
26.21;63.17;55,94%;0,379849224;4,856573274;0.89;Mid stage;106;53;102;404.27;3.29;94;5.12
22.88;83.06;19,67%;1,022457044;1,813650982;0.9;Mid stage;112;45;82;463.85;3.76;94;6.01
29.88;74.71;34,53%;6,270389383;5,749003002;1.43;Mid stage;64;65;68;122.56;2.71;94;2.2
29.27;90.5;43,28%;5,121516181;5,870421649;1.27;Mid stage;71;52;65;12.35;3.51;94;6.35
31.98;72.72;22,53%;6,048760296;6,885262934;1.11;Mid stage;64;60;96;528.52;3.53;94;3.99
29.86;84.31;23,47%;1,718821169;4,736940946;1.37;Mid stage;83;67;65;46.11;2.79;94;4.8
23.8;73.97;26,23%;0,595277059;7,494650993;1.03;Mid stage;117;68;126;715.58;1.96;94;2.2
19.78;78.97;55,08%;1,094085534;6,859650799;1.01;Mid stage;85;105;89;240.81;2.52;94;6.87
29.77;87.12;66,72%;5,059206682;4,655660839;1.41;Mid stage;105;62;93;493.11;1.81;94;6.5
18.84;93.87;19,38%;6,880855718;7,672769309;1.13;Mid stage;86;66;133;547.62;3.38;94;5.57
22.9;64.72;43,78%;9,370099793;1,113170054;0.87;Mid stage;61;88;102;404.79;2.03;94;5.78
30.88;78.52;20,53%;0,101031842;1,270816304;0.81;Mid stage;66;82;130;256.91;4.07;94;4.09
31.45;64.63;15,15%;4,033769489;8,909041203;1.32;Mid stage;81;43;102;81.46;2.25;94;2.15
26.97;61.07;14,29%;1,807895742;1,185779236;1.26;Mid stage;80;61;101;712.28;4.06;94;4.44
27.64;86.18;36,88%;1,068461971;0,005679852;1.35;Mid stage;90;104;101;484.97;3.68;94;4.12
18.59;94.41;36,67%;5,807111746;5,754721477;0.8;Mid stage;95;44;128;288.22;2.18;94;3.98
25.2;80.84;50,52%;9,744714087;3,489827228;1;Mid stage;90;75;59;110.91;1.44;94;2.13
25.66;62.54;34,62%;3,290582907;0,392650975;1.27;Mid stage;68;101;136;713.99;1.89;94;2.88
22.76;62.16;25,32%;9,844108396;4,657995289;1.28;Mid stage;116;94;81;270.22;2.09;94;5.42
18.96;71.01;17,59%;9,663639646;4,295704323;1.14;Mid stage;71;106;63;20.2;1.08;94;6
21.2;73.33;45,13%;4,588031568;5,677536499;0.86;Mid stage;96;70;93;612.94;1.36;94;4.55
23.01;60.14;24,61%;4,851947491;5,810650123;1.09;Mid stage;110;88;52;636.07;1.84;94;4.63
24.09;89.49;33,88%;1,081908859;0,207371717;1.19;Mid stage;62;48;136;340.84;3.84;94;3
26.27;76.4;13,02%;4,503181115;0,510619151;1.49;Mid stage;103;56;118;224.38;3.41;94;2.21
28.11;94.85;26,44%;6,314738816;5,067996262;1.1;Mid stage;75;70;81;354.83;2.21;94;6.53
22.45;90.95;49,76%;8,112829648;2,181510297;1.26;Mid stage;106;107;89;141.63;1;94;5.31
22.61;77.53;19,14%;2,484930817;8,457607654;1.39;Mid stage;69;63;68;349.75;1.32;94;5.07
18.28;81.95;50,36%;0,297398015;1,893867883;1.11;Mid stage;68;87;96;645.7;1.55;94;2.51
18.57;71.01;61,90%;8,129691002;4,771549229;0.91;Mid stage;63;51;79;726.06;3.62;94;6.68
21.61;70.62;62,42%;8,880521188;3,445201058;1.35;Mid stage;80;85;129;351.26;3.95;94;6.29
28.36;64.56;21,13%;2,214555088;2,669385775;1.46;Mid stage;85;76;113;409.9;3.33;94;2.02
26.8;79.09;39,11%;3,403042855;4,454009054;1.28;Mid stage;113;68;116;646.66;3.36;94;4.83
28.78;62.86;63,89%;1,058470586;4,831980843;1.23;Mid stage;60;81;53;522.78;1.12;94;6.75
28.76;75.64;54,34%;0,423931151;7,315924505;1.42;Mid stage;69;47;77;24.2;2.93;94;6.28
29.99;71.26;62,25%;9,913253033;4,952656895;1.45;Mid stage;110;100;131;579.43;2.06;94;6.6
28.08;87.67;34,44%;4,420731722;0,840121326;0.99;Mid stage;64;93;112;495.84;1.18;94;4.41
31.71;73.35;40,94%;0,835157397;2,218953245;1.38;Mid stage;66;73;81;571.07;2.84;94;4.98
30.58;91.55;63,92%;6,406836664;1,258157036;0.95;Mid stage;70;86;102;54.25;2.89;94;6.64
26.21;66.63;36,88%;6,470963275;2,801946009;0.96;Mid stage;70;57;80;595.26;3.55;100;5.88
26.23;92.57;50,87%;1,049494261;5,345536032;1.08;Mid stage;92;45;73;281.12;2.29;100;4.06
18.48;80.77;36,63%;1,082838058;5,345964625;0.97;Mid stage;110;81;40;59.8;3.19;100;3.66
31.98;64.21;53,06%;6,366658667;1,944759239;1.35;Mid stage;99;98;55;70.01;3.54;100;3.36
19.84;77.58;47,57%;1,673652178;3,683350402;1.2;Mid stage;63;48;78;533.3;3.52;100;3.47
28.36;69.38;37,61%;9,240453116;1,086402037;1.48;Mid stage;81;68;75;714.31;2.4;100;3.41
29.49;86.22;43,84%;0,808451989;1,335741165;1.05;Mid stage;79;70;59;338.95;2.68;100;5.22
23.22;82.8;46,69%;2,812461983;5,683998062;1.33;Mid stage;73;40;78;632.59;1.84;100;4.79
20.76;62.2;62,99%;8,325714134;2,846479361;1.42;Mid stage;81;80;137;618.47;3.33;100;2.84
19.38;74.61;51,26%;7,917286686;2,726779068;1.24;Mid stage;112;65;117;179.21;1.91;100;2.09
28.48;91.05;53,40%;1,071554809;5,404640807;1.28;Mid stage;68;79;76;190.76;2.17;100;3.14
24.34;74.27;68,26%;5,904785935;2,227649833;1.09;Mid stage;70;46;104;506.26;1.56;100;2.73
27.99;86.03;15,92%;6,042146993;1,541230567;1.14;Mid stage;118;43;80;413.78;1.3;100;3.06
30.82;63.97;22,88%;9,844456061;2,756557495;1.21;Mid stage;102;84;50;396.56;1.26;100;4.68
20.05;90.34;30,45%;4,879913411;7,867285243;0.95;Mid stage;89;78;79;601.65;1.48;100;6.67
30.87;77.59;66,87%;6,155141585;7,882856117;0.84;Mid stage;89;82;58;83.94;1.73;100;5.76
23.76;93.17;25,26%;0,606490139;8,268602825;0.85;Mid stage;99;102;84;482.39;1.56;100;5.81
22.27;78.81;44,78%;5,717941543;1,747571689;1.46;Mid stage;62;63;78;350;2.32;100;4.14
31.2;86.92;18,83%;9,386211718;6,031911302;1.22;Mid stage;60;44;43;447.07;3.06;100;6.41
31.87;94.02;27,70%;1,041345622;4,434919315;0.8;Mid stage;72;106;139;104.3;2.77;100;5.72
20.78;85.53;28,01%;1,006499265;2,375886144;0.88;Mid stage;118;84;118;163.55;3.2;100;6.25
27.2;80.2;53,09%;2,169003563;5,796842516;1.35;Mid stage;72;97;122;744.99;3.76;100;4.9
19.49;72.83;18,31%;9,549318351;5,494089464;1.03;Mid stage;70;103;121;237.57;1.34;100;2.02
27.11;61.49;55,91%;3,502125477;1,312099756;1.3;Mid stage;76;67;45;176.47;3.55;100;5.88
29.58;75.14;29,61%;1,507984088;6,851133782;1.31;Mid stage;98;41;113;484.33;2.88;100;3.49
27.58;74.44;54,54%;5,869035821;8,196664713;1.31;Mid stage;85;86;91;301.99;2.24;100;4.02
23.84;88.81;33,26%;1,046062033;2,787807393;0.82;Mid stage;87;95;119;638.08;2.55;100;2.09
23.36;66.62;36,73%;5,497397552;9,015489315;0.99;Mid stage;89;60;114;526.58;2.17;100;6.79
23.5;85.99;19,30%;8,140131938;0,327784297;1.01;Mid stage;61;48;78;240.65;3.72;100;3.87
26.26;61.31;18,20%;9,305068142;0,764358997;0.88;Mid stage;108;56;70;601.42;3.18;100;3.88
30.34;91.02;43,43%;3,557718945;4,165807892;1.11;Mid stage;65;61;45;230.02;2.18;100;2.75
31.01;83.38;48,95%;9,228454409;6,877659887;1.44;Mid stage;88;74;115;448.32;2.05;100;4.1
18.75;74.79;17,34%;6,378603326;5,272480063;0.87;Mid stage;78;77;62;679.27;3.13;100;5.95
20.54;69.29;20,09%;6,775679571;8,782084267;0.94;Mid stage;88;43;127;521.57;1.69;100;5.97
19.57;66.45;13,88%;3,851771484;5,018239648;1.12;Mid stage;62;51;65;630.3;1.15;100;6.14
20.71;80.5;21,42%;6,040784959;7,046382853;1.08;Mid stage;73;40;61;457.89;2.5;100;5.74
22.85;74.36;24,91%;2,119506238;3,468503235;1.28;Mid stage;78;69;111;725.71;1.34;100;2.89
25.09;86.01;52,06%;2,551274607;4,047361152;0.94;Mid stage;63;91;89;167.1;1.28;100;3.04
26.81;91.74;15,78%;9,201879085;2,439813706;1.08;Mid stage;72;62;57;128.74;2.6;100;3.5
28.25;70.35;51,87%;8,775556235;2,290369217;1.37;Mid stage;81;66;134;434.11;1.13;100;5.63
30.46;82.75;35,52%;9,399052495;4,981727048;1.23;Mid stage;69;93;114;313.87;1.45;100;5.88
31.85;74.8;20,29%;5,267483785;6,044151338;1.13;Mid stage;89;69;41;220.24;3.5;100;5.11
27.28;61.5;68,98%;7,286825946;3,316408229;1.2;Mid stage;83;79;113;588.95;2.87;100;3.67
29.84;81.54;41,25%;5,045525963;3,618751185;1.17;Mid stage;93;95;48;125.47;2.16;100;4.82
28.89;72.73;29,06%;2,747874493;0,260311086;1.19;Mid stage;68;47;45;556.05;1.62;100;5.16
22.31;60.48;15,22%;0,781128555;4,803470853;0.81;Mid stage;67;107;114;284.71;1.98;100;2.44
30.26;76.53;30,23%;1,011867625;0,525318157;1.48;Mid stage;89;84;133;714.62;3.25;100;3.92
18.6;63.21;47,52%;0,767116733;4,946589741;0.84;Mid stage;69;47;86;504.84;1.8;100;5.97
18.01;81.99;26,26%;8,602331462;4,361210376;1.03;Mid stage;111;53;96;647.53;4.12;100;5.79
21.83;78.43;45,02%;8,245078794;5,049003206;1.48;Mid stage;108;106;99;70.38;3.65;100;2.82
24.47;77.51;28,14%;9,713185662;2,716014248;1.19;Mid stage;111;46;72;570.56;4;100;4.41
26.94;92.79;14,58%;1,622613249;8,230317472;1.12;Mid stage;91;47;137;150.11;1.06;100;4.22
19.42;90.81;35,96%;9,275021535;7,659928761;1.28;Mid stage;87;45;53;151.81;1.41;100;6.77
27.42;84.99;32,68%;8,414275668;4,511994798;0.86;Mid stage;117;84;61;160.29;4.14;100;4.15
29.23;80.21;26,26%;8,129612123;5,507922341;1.39;Mid stage;106;76;66;125.94;3.84;100;4.83
20.59;68.83;42,68%;7,562302515;5,491775626;1.2;Mid stage;96;73;48;191.22;3.63;100;4.83
23.81;60.29;34,60%;2,235493801;2,175172207;1.45;Mid stage;109;93;69;11.55;1.42;100;6.07
25.28;64.19;67,10%;7,239122519;1,443207309;1.49;Mid stage;71;65;98;192.98;3.79;100;6.98
24.33;71.21;48,03%;1,203407841;8,010611111;1.45;Mid stage;106;52;106;505.4;1.22;100;2.33
29.2;66.89;32,77%;9,457195825;0,035286437;1.5;Mid stage;66;95;63;165.91;2.5;100;5.95
